Token.ID	Variety	Corpus	Speaker	Speaker.sex	Speaker.YOB	Context	Inclusion	Inclusion.comments	Semantics	Response.variable	Verb.form	Verb.particle	Recipient	Recipient.head	Recipient.type	Recipient.animacy	Recipient.definiteness	Recipient.length	Recipient.coordinated	Recipient.quantified.pronoun	Recipient.contains.contraction	Recipient.contains.acronym	Recipient.contains.multiword.number	Recipient.contains.potentially.relevant.like	Theme	Theme.head	Theme.type	Theme.animacy	Theme.definiteness	Theme.length	Theme.coordinated	Theme.quantified.pronoun	Theme.rate.expression	Theme.contains.contraction	Theme.contains.acronym	Theme.contains.multiword.number	Theme.contains.potentially.relevant.like	Recipient.lemma	Recipient.inlist	Theme.lemma	Theme.inlist
dat-4084	US	SWBD	1072	F	1941	B: # And # although they're still, we still give ours to the girl scout troop at our church, uh, they do have curbside pickup in, over the entire county for newspapers. //A: Uh-huh.	y	NA	T	P	give	NA	the girl scout troop at our church	scout troop	N	C	Definite	7	0	0	0	0	0	0	ours	ours	P	I	Definite	1	0	0	0	0	0	0	0	troop	TRUE	ours	TRUE
dat-4085	US	SWBD	1073	M	1967	contributors -- //A: Oh, really. //B: -- and they printed a list in the newspaper everybody that gave money to that campaign. //A: Oh, my.	y	NA	T	P	gave	NA	that campaign	campaign	N	C	Definite	2	0	0	0	0	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	campaign	TRUE	money	TRUE
dat-4086	US	SWBD	1074	F	1968	B: # Uh. # //A: # that # the restaurant has, so it was like ten desserts on one plate and he just gave [laughter] it to us to eat, of course, we couldn't eat it,	y	NA	A	P	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	it	TRUE
dat-4087	US	SWBD	1075	F	1957	B: I want to say kidnap, I don't know why kidnapping sticks in my mind. //A: I don't know. //B: But, uh, yeah, I think they should give it to them, but I don't think they should keep them waiting in jail and let, having us pay for it for twenty years [laughter]. //A: No, if they going to give it to them, I think they should go ahead, you know, okay maybe a year or, you know, like that, two years, whatever. But twenty years, ten years on death, to me, that's worse for them, too. //B: Yeah.	y	NA	A	P	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4088	US	SWBD	1083	F	1962	//A: and then the Iranian couldn't, he didn't want them, so he gave them to Alan, and Alan and his ((Dad)) had plans that night so they gave them to us, so he decided that some wealthy man tipped this Iranian, //B: With baseball tickets.	y	NA	T	P	gave	NA	Alan	Alan	N	A	Definite-pn	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	alan	TRUE	them	TRUE
dat-4089	US	SWBD	1083	F	1962	And it might not be money, it might be, um, no taxes on our things, our computers going into their nation, it might come back in another way, but it would be come back. But because we're loaning it, I think that's the problem. And I don't mean [give it to everybody that asks. Use a lot of discernment. Don't give money to every nation].	y	NA	T	P	give	NA	every nation	nation	N	C	Definite	2	0	0	0	0	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	nation	TRUE	money	TRUE
dat-4090	US	SWBD	1083	F	1962	And it might not be money, it might be, um, no taxes on our things, our computers going into their nation, it might come back in another way, but it would be come back. But because we're loaning it, I think that's the problem. And I don't mean [give it to everybody that asks. Use a lot of discernment. Don't give money to every nation].	y	NA	T	P	give	NA	everybody that asks	everybody	I	A	Definite	3	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	everybody	TRUE	it	TRUE
dat-4091	US	SWBD	1083	F	1962	another friend in, uh, Costa Rica that, she was born there. She's Costa Rican. I guess I do know a little bit. I went to Mexico City one time and stayed. I have been there twice and stayed and, that, aw, that was just really sad. But, a lot of it though is their debt. I think that we should not loan them anymore money, that if we still want to give them money, give them money, quit loaning it to them. You're not going to get it back. Don't be indebted to anybody. Don't be the loaner or borrower. It's just not good. We need to, if we feel like we need to give them money then give it to them, but quit loaning all the money out. Which I don't think we are loaning anymore now, but that's how we got into a problem. If we got, the, we have, we went in the hole by us loaning them all of these billions of dollars. That's common sense, you could just look at it and say they're not going to be able to pay	y	NA	T	P	give	NA	them	them	P	L	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4092	US	SWBD	1083	F	1962	//A: and then the Iranian couldn't, he didn't want them, so he gave them to Alan, and Alan and his ((Dad)) had plans that night so they gave them to us, so he decided that some wealthy man tipped this Iranian, //B: With baseball tickets.	y	NA	T	P	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	them	TRUE
dat-4093	US	SWBD	1087	M	1958	B: Uh-huh. //A: And, uh, ((the)) really what given it was given to them by Congress. //B: Yeah. But, Congress [cough] never really had the right to give it to them, is the, is the real argument. //A: Right.	y	NA	T	P	give	NA	them	them	P	I	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4094	US	SWBD	1094	F	1960	A: Oh, that will be good. //B: ((Put lights)) and stuff so, you know, if I'm not going to get the money for aluminum, I would just assume give it to the city of Flower Mound. //A: Sure. //B: to do something with, you know.	y	NA	T	P	give	NA	the city of Flower Mound	city	N	L	Definite	5	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	city	TRUE	it	TRUE
dat-4095	US	SWBD	1104	M	1938	B: It was a lot nicer than I expected. //A: My daughter, uh, got a few calls at home. She talked to some student in, I guess they give them to computer students, too, in, uh, Virginia, something like that. She's talked to two students. //B: I've talked to, I don't think they were students, one, I think, worked at a university, university --	y	NA	A	P	give	NA	computer students	students	N	A	Indefinite	2	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	students	TRUE	them	TRUE
dat-4096	US	SWBD	1104	M	1938	A: Oh yeah, no, that's not right. It's really an illness, or whatever you want to say that it is. You know, it's a weakness and all, and who, all of us have weaknesses of one kind or another. And I think that those people that have that and however they got into it, I have children, I always worry about the, the classical thing that you see on T V, where the drug pushers give it to the kids for free, you know, and get them sucked in, and then they sell it to them. You know --	y	NA	T	P	give	NA	the kids	kids	N	A	Definite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	kids	TRUE	it	TRUE
dat-4097	US	SWBD	1105	F	1944	A: -- uh, a friend of mine from Denmark hand appliqu3ed one for each child. //B: How nice. //A: And, I mean, they look today as new as they did when they gave them to, she gave them to us, and there's a ring and you buy a present, //B: Oh, I see. //A: and you wrap the present up, and I mean, the presents have gone from the	y	NA	T	P	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	them	TRUE
dat-4098	US	SWBD	1108	M	1950	B:  -- and there's too many companies out there that are willing to give them to you and get you dra-, get you trapped. I mean you can always file bankruptcy to get out of it, but that's a lot of pain and hassle. When, you know in the olden days when my parents were growing up and we couldn't afford everything, we didn't have such things as credit cards. We just waited until time come around that	y	NA	T	P	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	them	TRUE
dat-4100	US	SWBD	1110	M	1961	B: Yeah, I think the, the Americans that I know who are, are, are sort of anti-tax, (( )) seem anti-tax because they're distrustful of the government will spend their money wisely. And the sense is, I can spend the money on myself, if I gave it to the government they would just waste it. Seems to be a, not an attitude I hear is a lot of people, //A: Huh.	y	NA	T	P	gave	NA	the government	government	N	C	Definite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	government	TRUE	it	TRUE
dat-4101	US	SWBD	1121	M	1937	B: And you give them to a thousand peasants. You don't even have to train them. //A: Right.	y	NA	T	P	give	NA	a thousand peasants	peasants	N	A	Indefinite	3	0	0	0	0	1	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	peasant	TRUE	them	TRUE
dat-4102	US	SWBD	1124	M	1960	the mail -- //A: Uh-huh. //B: -- I, you know, my, my name being sold if I, if I give money to the World Wil-, Wildlife Federation, you know, it's a, it's a -- //A: Uh-huh.	y	NA	T	P	give	NA	the World Wildlife Federation	World Wildlife Federation	N	C	Definite	4	0	0	0	0	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	wwf	TRUE	money	TRUE
dat-4103	US	SWBD	1126	F	1963	B: And, and, and it was posted, you know, above her bed not to give her penicillin and, but, //A: # And they gave it to her anyway. # //B: # but, but they gave it to her # anyway and jus-, she just about died. //A: We had, my grandfather had Alz-, Alzheimer's disease, //B: # Um. #	y	NA	T	P	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	her	TRUE	it	TRUE
dat-4104	US	SWBD	1127	M	1933	A: And you can tell, by the number of people that would have her come and, and spend the day. Uh, my goodness, she went out on one job, she was only seventeen. I can't believe the lady gave it to her. She said she interviewed nineteen people and, //B: Oh, my.	y	NA	A	P	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	her	TRUE	it	TRUE
dat-4106	US	SWBD	1139	M	1956	A: Yeah, well it costs, uh, so much in taxes here, //B: Uh-huh. //A: and, uh, even if they do give money to the poorer school districts, I don't think it's going to lower my taxes at all. //B: I know it, I mean, I look at high schools like, um, what was the one in Richardson, J J Pearce High School that just won the national academic, some	y	NA	T	P	give	NA	the poorer school districts	districts	N	L	Definite	4	0	0	0	0	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	district	TRUE	money	TRUE
dat-4107	US	SWBD	1140	M	1941	B: I've had a lot of good service out of that car, but, uh, uh, I finally gave it to my son and he drove it literally into the ground, you know [laughter]. //A: Yeah.	y	NA	T	P	gave	NA	my son	son	N	A	Definite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	son	TRUE	it	TRUE
dat-4108	US	SWBD	1141	M	1962	B: Um. //A: And I asked him, uh, what are you doing with that? And he says, ''My father gave it to me.'' And I didn't believe it for a minute. //B: Uh-huh [laughter]. //A: Um, [smack] so, uh, but, uh, you know, the, not a lot I could do	y	NA	T	P	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4110	US	SWBD	1148	F	1959	A: I mean, not, not to this large scale as Iraq, but that, //B: Uh-huh. //A: whenever we give arms to people, a-, as we did, and as we sold arms to, [throat_clearing] pardon me, to Iraq, when we wanted them to fight Iran, //B: Uh-huh, uh-huh.	y	NA	T	P	give	NA	people	people	N	A	Indefinite	1	0	0	0	0	0	0	arms	arms	N	I	Indefinite	1	0	0	0	0	0	0	0	people	TRUE	arms	TRUE
dat-4111	US	SWBD	1148	F	1959	spend the time, it takes a lot of time if he, if he thinks it's going to be two hours, it's four if, you know, whatever, it always takes him twice as long. But then when he's finished he's, he always says, well, now you owe me three hundred dollars [laughter]. And then he thinks that he has the money that, that he can spend on something and he hasn't given it to someone else. //B: Yeah. //A: So, he gets some satisfaction out of that although, generally I think he,	y	NA	T	P	given	NA	someone else	someone	I	A	Indefinite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	someone	TRUE	it	TRUE
dat-4112	US	SWBD	1151	M	1953	B: Well, my, my brother raises, my brother raises Labs. //A: I see. //B: And he gave one to, uh, he gave one to me several years ago -- //A: Uh-huh. [noise] {Sounds like ice in glass}. //B: -- and she was, she was just the sweetest little thing --	y	NA	T	P	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	one	one	I	A	Indefinite	1	0	0	0	0	0	0	0	me	TRUE	one	TRUE
dat-4113	US	SWBD	1151	M	1953	good ones out of there. //B: Uh-huh. //A: People giving it to me for two cents. I, uh, that's okay. //B: Right. //A: Turn around and sell it for fifteen dollars [laughter].	y	NA	T	P	giving	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4115	US	SWBD	1151	M	1953	A: So I mean, wh-, you know, what's the story on them? You know, are you going to let them have it? Well, of course they're going to get it. You know, all you've got to do is have a nice big bank account balance and they'll give it to you. //B: Yeah. I, uh, I also run a little business out of my home on the side. What's the nature of yours?	y	NA	T	P	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	it	TRUE
dat-4116	US	SWBD	1156	F	1946	who was going to, who just charged me what the dealer was going to give, give him for it for a trade-in, and, uh, it had a whole lot of miles on it. I, I figured maybe I'd get one or two years out of it, an I, an I did get a couple of good years out of it and the, uh, the engine messed up on me and then I gave it to a guy to repair who works for the aut-, for the Audi dealer and, uh, he took the engine apart and, you know, he just said he couldn't fix it so the engine never got put back together again.	y	NA	T	P	gave	NA	a guy	guy	N	A	Indefinite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	guy	TRUE	it	TRUE
dat-4117	US	SWBD	1174	M	1962	maybe they could pay people for doing this, at least something, so they co-, could subsist. //B: Well that's true. America's paying all this money to have other people give, uh, aid to other countries, so they could be paying their own people and training their own people at the same time. //A: Yeah.	y	NA	A	P	give	NA	other countries	countries	N	L	Indefinite	2	0	0	0	0	0	0	aid	aid	N	I	Indefinite	1	0	0	0	0	0	0	0	countries	TRUE	aid	TRUE
dat-4118	US	SWBD	1174	M	1962	B: Yeah right, ye-, you take some of the batter out and give it to someone else and that's how they continue the thing. //A: Yeah, yeah, yeah. I know, it sounds, it always sounded, I don't know how safe that was [laughter].	y	NA	T	P	give	NA	someone else	someone	I	A	Indefinite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	someone	TRUE	it	TRUE
dat-4119	US	SWBD	1175	F	1956	B: I want to say kidnap, I don't know why kidnapping sticks in my mind. //A: I don't know. //B: But, uh, yeah, I think they should give it to them, but I don't think they should keep them waiting in jail and let, having us pay for it for twenty years [laughter]. //A: No, if they going to give it to them, I think they should go ahead, you know, okay maybe a year or, you know, like that, two years, whatever. But twenty years, ten years on death, to me, that's worse for them, too. //B: Yeah.	y	NA	A	P	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4120	US	SWBD	1175	F	1956	A: Uh-huh. //B: -- of course, T I, I'm sure, if they ever went to uniforms they're not going to just give them to you. //A: [Laughter] That's (( )), //B: [Laughter] But now some of the people around here do wear uniforms, you	y	NA	T	P	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	them	TRUE
dat-4121	US	SWBD	1180	F	1934	saved aluminum, just absolutely forever, and, uh, I'm saving, uh, paper now and glass. Our biggest problem is that no one will take the paper. It gets really difficult to find someone. In fact, now I'm donating it to a local church, and by giving it to them, they take it at masse and then our junk dealer gives them ten dollars just because they've, they're a church and he writes it off as a donation. But it's a real problem with, with the paper to find that outlet for it after you've got it stacked up. //B: Yeah, that's, uh, it's been a problem that I've noticed a lot in print,	y	NA	T	P	giving	NA	them	them	P	C	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4122	US	SWBD	1188	M	1944	A: Yeah. I, that, that I, that I will give credit to, to our, our company for in that, that, I think there's, there's a couple of levels of tests in terms of, of, uh, of drugs. And e-, e-, essentially the first thing is t-, is on the order of (( )) paper in the urine and, uh, or some, you know, it's not quite that simple, but it's fairly simple.	y	NA	A	P	give	NA	our company	company	N	C	Definite	2	0	0	0	0	0	0	credit	credit	N	I	Indefinite	1	0	0	0	0	0	0	0	company	TRUE	credit	TRUE
dat-4123	US	SWBD	1209	M	1954	A: giving for a couple years of their lives or, or, uh, a ((honestly)) purely giving but, but some sort of equitable exchange, then at least the country would have gotten two years from them where, um, they would have given something to the country instead of take, taking away all their lives.	y	NA	A	P	given	NA	the country	country	N	L	Definite	2	0	0	0	0	0	0	something	something	I	I	Indefinite	1	0	0	0	0	0	0	0	country	TRUE	something	TRUE
dat-4124	US	SWBD	1212	M	1943	B: # and # let them get on with it instead of tying their hands, which I felt like was not the case in the Vietnam war but was entirely the opposite in the case of the Iraqi war where they more or less gave it to Schwartzkopf and, and the rest of the military units and just says, hey, look, handle it,	y	NA	A	P	gave	NA	Schwartzkopf	Schwartzkopf	N	A	Definite-pn	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	schwartzkopf	TRUE	it	TRUE
dat-4125	US	SWBD	1212	M	1943	B: Well you know, that's what's happened to me. //A: # There's, # //B: # I # got my appraisal, well we get them up here, they give them to you three years out. //A: Uh-huh.	y	NA	A	P	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	them	TRUE
dat-4126	US	SWBD	1225	F	1946	B: Holy smoke. //A: I mean, just pulling them as fast as you can. We usually give them to everybody.	y	NA	T	P	give	NA	everybody	everybody	I	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	everybody	TRUE	them	TRUE
dat-4127	US	SWBD	1230	F	1961	A: Yeah. //B: And that was nice and I liked that and I would hope that I would be able to give that to my kids. //A: Uh.	y	NA	A	P	give	NA	my kids	kids	N	A	Definite	2	0	0	0	0	0	0	that	that	D	I	Definite	1	0	0	0	0	0	0	0	kids	TRUE	that	TRUE
dat-4128	US	SWBD	1232	M	1958	A: And the rest of the partners all got up in arms about it. And Michael met with them and said, and said you know, we got to do something about this. We need to make a proposal that somebody else be the leader, and he kind of elected himself. And everybody else went along with it, and they, they, uh, gave it to Leland and he hit the roof. And, um, he and Brackman talked about it and, and Brackman decided to try and do away with him, so he fired him because he, he violated one of their policies of going behind a senior partner's back or something. So they fired him. They chased him off with the security guards.	y	NA	A	P	gave	NA	Leland	Leland	N	A	Definite-pn	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	leland	TRUE	it	TRUE
dat-4129	US	SWBD	1235	F	1957	A: But at the same time I really, it would break my heart to give her to a stranger right now. And, //B: I think it does when, when they are real little and they are changing every	y	NA	T	P	give	NA	a stranger	stranger	N	A	Indefinite	2	0	0	0	0	0	0	her	her	P	A	Definite	1	0	0	0	0	0	0	0	stranger	TRUE	her	TRUE
dat-4130	US	SWBD	1235	F	1957	B: And, and, and it was posted, you know, above her bed not to give her penicillin and, but, //A: # And they gave it to her anyway. # //B: # but, but they gave it to her # anyway and jus-, she just about died. //A: We had, my grandfather had Alz-, Alzheimer's disease, //B: # Um. #	y	NA	T	P	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	her	TRUE	it	TRUE
dat-4131	US	SWBD	1237	M	1965	A: aluminum cans. Like if I, if I give you a bag and you stick the cans in there, will you give them to me.	y	NA	T	P	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	them	TRUE
dat-4132	US	SWBD	1244	F	1937	A: Anyway, that's when we lived in Oklahoma, and, uh, so he gave this dog a series of (( )), it's, they give it to race horses, uh, to get rid of, uh cartilage, //B: Uh-huh. //A: and it's called (( )). Anyway, it's a series of six shots, once a week, and then I noticed after two shots she was,	y	NA	A	P	give	NA	race horses	horses	N	A	Indefinite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	horses	TRUE	it	TRUE
dat-4134	US	SWBD	1248	F	1936	A: -- from B U, you know. Why give it to these criminals who aren't going to be able to use it anyway, #you know?#	y	NA	A	P	give	NA	these criminals who are n't going to be able to use it anyway	criminals	N	A	Definite	13	0	0	1	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	criminals	TRUE	it	TRUE
dat-4135	US	SWBD	1252	F	1933	A: #I, I, you know, I think that's probably,# un-, unless we can afford it, if we pay off the debts then we can give it to people again. //B: I agree, I agree. //A: You know, I don't really mind helping people, but you, you need to get rid	y	NA	T	P	give	NA	people	people	N	A	Indefinite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	people	TRUE	it	TRUE
dat-4136	US	SWBD	1258	M	1956	B: Yeah, and, uh, [throat_clearing] we took some and then we had, uh, German Shepherds at the time, and we took some and gave it to the dogs, and the dog never, you know, he treated it like a milk bone and he never did finish it. //A: Um.	y	NA	T	P	gave	NA	the dogs	dogs	N	A	Definite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	dogs	TRUE	it	TRUE
dat-4137	US	SWBD	1259	F	1963	B: Uh, we had a friend give it to us. //A: Uh-huh, and it's all alone in that aquarium. //B: [Laughter] Yeah, we'd like to get him a friend but um, uh, we haven't	y	NA	A	P	give	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	it	TRUE
dat-4138	US	SWBD	1297	F	1965	B: Yep, all kinds of demographics just from that info. And anymore, you know, uh, you don't have to give out your, m-, well, you know, how they used to ask for if you wrote a check, they would ask for your credit card number, but they can't do that anymore. Or at least you're not legally, uh, you know have to [give it to them].	y	NA	C	P	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4139	US	SWBD	1313	F	1956	A: Oh, my son bought this snake, uh, (( )) someone gave it to him when he was in junior high school, and it was just a small thing then, but it got to be pretty big, and, you know, you'd feed it, you'd feed it, you put, feed him small mice to big rats and things like that --	y	NA	T	P	gave	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	him	TRUE	it	TRUE
dat-4140	US	SWBD	1382	F	1939	B: [Lipsmack] And they're really nice too. One of the benefits of that company is that they provide me with some stock, um, they give it to me, uh, three point five percent of what I sell, and, um, uh, annualized premium, and so this is really going to add up through the years. I've been doing this over a year, and have already accumulated quite a bit.	y	NA	T	P	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4141	US	SWBD	1388	M	1967	A: Yeah, I guess you have to check yes or you come down to the end of the year and you don't have it to give it to them. //B: Right, unless you have a lot of deductions.	y	NA	T	P	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4142	US	SWBD	1393	F	1935	A: Sounds like something she would write. //B: Yeah, I think it was by her, now that you mention it, because someone had given it to me, and I thought, well, this will be great, and it was. //A: Yeah, I've heard that she's done real-, you know, her books are really interesting, and they always sell well.	y	NA	T	P	given	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4143	US	SWBD	1394	F	1931	A: But, he just, he just raved about the actors in it. That they were so good and everything was real and it was just really good and the reason my daughter gave it to me is because my mother is in a nursing home --	y	NA	T	P	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4144	US	SWBD	1394	F	1931	A: Well, my daughter gave it to me. Uh, quite a while ago to read and, uh, then, uh, I guess what brought it to mind, uh, was that, uh, when I went to see the movie and, uh, it did not disappoint me and it's, it's just so well written. Of course, Fanny Flag wrote it.	y	NA	T	P	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4145	US	SWBD	1399	F	1949	A: -- but that's because my mother-in-law takes every one they print and gives them to me, //B: [Laughter]. //A: a month later [laughter], so. So I get all of them. Uh,	y	NA	T	P	gives	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	them	TRUE
dat-4146	US	SWBD	1403	NA	NA	but, uh, I've heard it on more than one documentary that, uh, they were complaining that whoever's sitting up there making these decisions or whatever institutions raise the money and, uh, it's just one big P R campaign that, yeah, we think that's the world's worst thing so let's give money to AIDS. And yet we've had breast cancer problems for years.	y	NA	A	P	give	NA	AIDS	AIDS	N	I	Definite-pn	1	0	0	0	1	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	aids	TRUE	money	TRUE
dat-4147	US	SWBD	1406	M	1954	B: to fail unless some sort of remedial, uh, education is given to them #so,# //A: #Right,# right. //B: And then it, then it comes into, well, who's supposed to give it to them, the colleges and universities #or,# //A: #Yeah.#	y	NA	A	P	give	NA	them	them	P	C	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4148	US	SWBD	1410	F	1955	B: No, it was a gift -- //A: Huh. //B: -- someone gave it to us, //A: [Laughter]. //B: for my daughter's birthday --	y	NA	T	P	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	it	TRUE
dat-4150	US	SWBD	1415	F	1939	A:  Privacy, yes, yes. I can see, you know, where that was. I, I don't mind my phone number and address or work phone being give n, you know, when I have to cash a check. I don't see any need for it when I'm charging something, but I, neither am I a person that [laughter] has the guts to say, no, I'm not going to give it to you, either [laughter]. //B:  Right.	y	NA	C	P	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	it	TRUE
dat-4151	US	SWBD	1423	F	1960	B: And it's a free subscription, my mother gave it to us, so. //A: Oh, well, that's the -- //B: Uh-huh [laughter].	y	NA	A	P	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	it	TRUE
dat-4152	US	SWBD	1425	M	1960	A: -- was able to paint some things, and, uh, and he said he didn't need it anymore and he, he gave it to us, and we haven't #had# -- //B: #Oh.# //A: -- a chance to, or need to paint anything down here yet.	y	NA	T	P	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	it	TRUE
dat-4153	US	SWBD	1436	M	1940	A: So, when the guy came over, he was infatuated by that skunk, so I made him a deal, I said, You take that skunk, and, he said, I'll sell that snake to you for two fifty. I said, otherwise I'm going to give it to this other man.	y	NA	T	P	give	NA	this other man	man	N	A	Definite	3	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	man	TRUE	it	TRUE
dat-4154	US	SWBD	1437	F	1941	B: -- and aluminum and stuff, and so we used to just save them up and then they'd come around and we'd give them to them. //A: Uh-huh.	y	NA	T	P	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	them	TRUE
dat-4155	US	SWBD	1438	M	1959	B: -- and I just, //A: [Sniffing]. //B: you know, I just refuse to give it to them. If I need to borrow that kind of money, I'll go to the bank and, uh, //A: Yeah, and then, you bet.	y	NA	T	P	give	NA	them	them	P	I	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
